Frozen 1st Quality Roasti Beef,meat - frozen primary,
Frozen 1st Quality Stewin Beef,meat - frozen primary,
Frozen 2nd Quality Roasti beef,meat - frozen primary,
Frozen 2nd Quality Stewin Beef,meat - frozen primary,
Frozen Bee Frying/Grilli Veal,meat - frozen primary,
Frozen Beef Diced/Cubed Veal,meat - frozen primary,
Frozen Beef Other Cut Veal,meat - frozen primary,
Frozen Mince Beef,meat - frozen primary,
Frozen Other Cut Beef,meat - frozen primary,
Frzn Frying/Grilling Stek Beef,meat - frozen primary,
Frozen Bread Bagels,bread - prepkd(400g+) / spclty,
Frozen Bread Baguettes,bread - loose,
Frozen Bread Ciabatta,bread - loose,
Frozen Bread Crumpets/Pikelets,bread - prepkd(400g+) / spclty,
Frozen Bread Crusty,bread - loose,
Frozen Bread Focaccia,bread - loose,
Frozen Bread Partbaked,bread - loose,
Frozen Bread Soft,bread - loose,
Frozen Croissants,"bread - rolls, baps+croissants",
Frozen Garlic Bread,bread - loose,
Frozen Naan Bread,bread - loose,
Frozen Other Bread Rolls,"bread - rolls, baps+croissants",
Frozen Pain Au Chocolate,"bread - rolls, baps+croissants",
Frozen Pitta Bread,bread - loose,
Soft,bread - loose,
Frozen Cheesecake,cakes+desserts - frozen,
Frozen Cream,cakes+desserts - frozen,
Frozen Cream Sponges,cakes+desserts - frozen,
Frozen Cream Toppings,cakes+desserts - frozen,
Frozen Danish Products,cakes+desserts - frozen,
Frozen Fromage Frais,cakes+desserts - frozen,
Frozen Fruit,cakes+desserts - frozen,
Frozen Fruit Juice,cakes+desserts - frozen,
Frozen Gateaux/Layer Cake,cakes+desserts - frozen,
Frozen Ice-Cream Roll,cakes+desserts - frozen,
Frozen Individual Desserts,cakes+desserts - frozen,
Frozen Mousse,cakes+desserts - frozen,
Frozen Other Bakery Products,cakes+desserts - frozen,
Frozen Pastry,cakes+desserts - frozen,
Frozen Pies/Tarts/Flans,cakes+desserts - frozen,
Frozen Small Cakes/Pastry Cake,cakes+desserts - frozen,
Frzn Confectionry Non Barcoded,cakes+desserts - frozen,
Frozen Cooked Chicken Breast,poultry - frozen primary,
Frozen Cooked Chicken Mixed/O,poultry - frozen primary,
Frozen Cooked Duckling Pieces,poultry - frozen primary,
Frozen Cooked P Chicken Wings,poultry - frozen primary,
Frozen Cooked P Turkey Pieces,poultry - frozen primary,
Frozen Cooked Po Chicken Half,poultry - frozen primary,
Frozen Cooked Pou Chicken Leg,poultry - frozen primary,
Frozen Cooked Whole Duck,poultry - frozen primary,
Frozen Breaded Steaks,fish - frozen ctd/ntrl/spclty,
Frozen Fi Battered Battered F,fish - frozen ctd/ntrl/spclty,
Frozen Fi Battered Battered O,fish - frozen ctd/ntrl/spclty,
Frozen Fi Battered Battered S,fish - frozen ctd/ntrl/spclty,
Frozen Fi Fish Cake Battered O,fish - frozen ctd/ntrl/spclty,
Frozen Fi Fish Fing Battered O,fish - frozen ctd/ntrl/spclty,
Frozen Fi Fish Fing Breaded Ot,fish - frozen ctd/ntrl/spclty,
Frozen Fi Fish Fing Fishy Fing,fish - frozen ctd/ntrl/spclty,
Frozen Fi Fish Fing Other Fish,fish - frozen ctd/ntrl/spclty,
Frozen Fi Fish Read Fish Ready,fish - frozen complete meals,
Frozen Fi Natural S Other Spec,fish - frozen ctd/ntrl/spclty,
Frozen Fi Natural/S Natural Fi,fish - frozen ctd/ntrl/spclty,
Frozen Fi Natural/S Other Fill,fish - frozen ctd/ntrl/spclty,
Frozen Fi Natural/S Other Spec,fish - frozen ctd/ntrl/spclty,
Frozen Fi Natural/S Smoked Fil,fish - frozen ctd/ntrl/spclty,
Frozen Fi Other Fis Breaded Ot,fish - frozen ctd/ntrl/spclty,
Frozen Fi Other Fis Fish Main,fish - frozen ctd/ntrl/spclty,
Frozen Fi Other Fis Not Applic,fish - frozen ctd/ntrl/spclty,
Frozen Fi Specialit Other Fish,fish - frozen ctd/ntrl/spclty,
Frozen Fi Specialit Other Spec,fish - frozen ctd/ntrl/spclty,
Frozen Fillets Breaded,fish - frozen ctd/ntrl/spclty,
Frozen Fis Other Fish P Prawn,fish - frozen ctd/ntrl/spclty,
Frozen Fis Speciality F Prawn,fish - frozen ctd/ntrl/spclty,
Frozen Fis Speciality Fis Cod,fish - frozen ctd/ntrl/spclty,
Frozen Fis Speciality Scampi,fish - frozen ctd/ntrl/spclty,
Frozen Fish Cakes,fish - frozen ctd/ntrl/spclty,
Frozen Fish Fingers/Sticks,fish - frozen ctd/ntrl/spclty,
Frozen Fish Non-Barcoded,fish - frozen ctd/ntrl/spclty,
Frozen Natural Fish Steak,fish - frozen ctd/ntrl/spclty,
Frozen Other Fish Products,fish - frozen ctd/ntrl/spclty,
Other Fish Products,fish - frozen ctd/ntrl/spclty,
Frozen Flavoured Meats,miscellaneous foods - frozen,
Frozen Diced/Cubed Lamb,meat - frozen primary,
Frozen Frying/Grilling Ch Lamb,meat - frozen primary,
Frozen Frying/Grilling St Lamb,meat - frozen primary,
Frozen Half Lamb,meat - frozen primary,
Frozen Lamb Mixed Cuts Pack,meat - frozen primary,
Frozen Leg Lamb Roasting Joint,meat - frozen primary,
Frozen Mince Lamb,meat - frozen primary,
Frozen Shoulder Roasting Lamb,meat - frozen primary,
Frozen Stewing Lamb,meat - frozen primary,
Frozen Whole Lamb,meat - frozen primary,
Frozen Burgers,meat - frozen prcsd products,
Frozen Faggots,meat - frozen prcsd products,
Frozen Meat Pr Bacon Beef Quar,meat - frozen prcsd products,
Frozen Meat Pr Sausages Wrappe,meat - frozen prcsd products,
Frozen Meat Prod Garnish Pack,meat - frozen prcsd products,
Frozen Meat Prods Non Barcoded,meat - frozen prcsd products,
Frozen Other Meat Products,meat - frozen prcsd products,
Frozen Pies/Puddings/Pots,meat - frozen prcsd products,
Frzn Defined Chppd+Shaped Meat,meat - frozen prcsd products,
All Other Frozen Meat,meat - frozen prcsd products,
Frozen Kidney,meat - frozen prcsd products,
Frozen Liver,meat - frozen prcsd products,
Frozen Oth All Other Venison,meat - frozen prcsd products,
Frozen Other Meat & Off Mince,meat - frozen prcsd products,
Frozen Other Offal,meat - frozen prcsd products,
Frozen Rabbit Or Hare,meat - frozen prcsd products,
Frozen Pizzas Deep Pan,pizza - frozen,
Frozen Pizzas French Bread,pizza - frozen,
Frozen Pizzas Garlic Bread,pizza - frozen,
Frozen Pizzas Multi-Pack,pizza - frozen,
Frozen Pizzas Other Pizza,pizza - frozen,
Frozen Pizzas Pizza Slices,pizza - frozen,
Frozen Pizzas Thin & Crispy,pizza - frozen,
Thin & Crispy Pizzas,pizza - frozen,
Frozen Belly Pork,meat - frozen primary,
Frozen Diced/Cubed Pork,meat - frozen primary,
Frozen Frying/Grilling Ch Pork,meat - frozen primary,
Frozen Frying/Grilling St Pork,meat - frozen primary,
Frozen Half Pig,meat - frozen primary,
Frozen Loin Roasting Pork,meat - frozen primary,
Frozen Mince Pork,meat - frozen primary,
Frozen Other Cut Pork,meat - frozen primary,
Frozen Pork Leg Roasting Joint,meat - frozen primary,
Frozen Pork Shoulder Roasting,meat - frozen primary,
Coated Oven/Fry Products,veg - frozen chips+potato prds,
Frozen Fry Chips,veg - frozen chips+potato prds,
Frozen Microchips,veg - frozen chips+potato prds,
Frozen Oven Chips,veg - frozen chips+potato prds,
Frozen Potato Potato Products,veg - frozen chips+potato prds,
Frzn Potato Coated Oven/Fry,veg - frozen chips+potato prds,
Frzn Potato Three Way Cook,veg - frozen chips+potato prds,
Potato Products,veg - frozen chips+potato prds,
Frozen Duck Roll/Roast,poultry - frozen prcsd unck/fl,
Frozen Duckling Pieces,poultry - frozen primary,
Frozen Other Poultry Pcs,poultry - frozen primary,
Frozen Poultry Chicken Breast,poultry - frozen primary,
Frozen Poultry Chicken Half,poultry - frozen primary,
Frozen Poultry Chicken Leg,poultry - frozen primary,
Frozen Poultry Chicken Mixed/O,poultry - frozen primary,
Frozen Poultry Chicken Wings,poultry - frozen primary,
Frozen Poultry Other Poultry R,poultry - frozen prcsd unck/fl,
Frozen Turkey Pieces,poultry - frozen primary,
Frozen Turkey Roll/Roast,poultry - frozen prcsd unck/fl,
Frozen Whole Chicken,poultry - frozen primary,
Frozen Whole Duck,poultry - frozen primary,
Frozen Whole Other Poultry,poultry - frozen primary,
Frozen Whole Poussin,poultry - frozen primary,
Frozen Whole Turkey,poultry - frozen primary,
Frzn Pltry Chicken Roll/Roast,poultry - frozen primary,
Bites,poultry - frozen prcsd ctd/flv,
Frozen Processed Non Barcoded,poultry - frozen prcsd ctd/flv,
Frzn Processed Bite Size Snack,poultry - frozen prcsd ctd/flv,
Frzn Processed Breasts+Fillets,poultry - frozen prcsd ctd/flv,
Frzn Processed Childrens Shape,poultry - frozen prcsd ctd/flv,
Frzn Processed Drumstick/Thigh,poultry - frozen prcsd ctd/flv,
Frzn Processed Pltry Drumstick,poultry - frozen prcsd ctd/flv,
Frzn Processed Pltry Marinades,poultry - frozen prcsd ctd/flv,
Frzn Processed Pltry Portions,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Bites,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Burgers,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Goujons,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Grills,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Nibbles,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Nuggets,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Snacks,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Steaks,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Thighs,poultry - frozen prcsd ctd/flv,
Frzn Processed Poultry Wings,poultry - frozen prcsd ctd/flv,
Nuggets,poultry - frozen prcsd ctd/flv,
Frozen Rdy Mls Other European,miscellaneous foods - frozen,
Frozen Rdy Mls Other Intrntnl,miscellaneous foods - frozen,
Frozen Re Other Eur Fish in Sa,miscellaneous foods - frozen,
Frozen Re Other Int Fish in Sa,miscellaneous foods - frozen,
Frozen Re Other Int Other Euro,miscellaneous foods - frozen,
Frozen Rea American Fish in Sa,miscellaneous foods - frozen,
Frozen Rea American Other Inte,miscellaneous foods - frozen,
Frozen Rea Chinese Fish in Sau,miscellaneous foods - frozen,
Frozen Rea English Fish in Sau,miscellaneous foods - frozen,
Frozen Rea English Jacket Pota,miscellaneous foods - frozen,
Frozen Rea English Other Inter,miscellaneous foods - frozen,
Frozen Rea Italian Fish in Sau,miscellaneous foods - frozen,
Frozen Rea Oriental Fish in Sa,miscellaneous foods - frozen,
Frozen Rea Oriental Other Inte,miscellaneous foods - frozen,
Frozen Rea Other Euro Spanish,miscellaneous foods - frozen,
Frozen Rea Other Int Oriental,miscellaneous foods - frozen,
Frozen Rea Other Inte English,miscellaneous foods - frozen,
Frozen Rea Spanish Fish in Sau,miscellaneous foods - frozen,
Frozen Read French Fish in Sau,miscellaneous foods - frozen,
Frozen Read Greek Other Europe,miscellaneous foods - frozen,
Frozen Read Greek Other Intern,miscellaneous foods - frozen,
Frozen Read Other Euro French,miscellaneous foods - frozen,
Frozen Read Other Europ Kievs,miscellaneous foods - frozen,
Frozen Ready American Mexican,miscellaneous foods - frozen,
Frozen Ready Chinese Oriental,miscellaneous foods - frozen,
Frozen Ready English Spanish,miscellaneous foods - frozen,
Frozen Ready Italian English,miscellaneous foods - frozen,
Frozen Ready M English French,miscellaneous foods - frozen,
Frozen Ready M English Indian,miscellaneous foods - frozen,
Frozen Ready M Indian English,miscellaneous foods - frozen,
Frozen Ready Me Chinese Kievs,miscellaneous foods - frozen,
Frozen Ready Me English Kievs,miscellaneous foods - frozen,
Frozen Ready Me Italian Kievs,miscellaneous foods - frozen,
Frozen Ready Me Mexican Kievs,miscellaneous foods - frozen,
Frozen Ready Me Thai Oriental,miscellaneous foods - frozen,
Frozen Ready Mea Chinese Thai,miscellaneous foods - frozen,
Frozen Ready Mea French Kievs,miscellaneous foods - frozen,
Frozen Ready Mea Indian Kievs,miscellaneous foods - frozen,
Frozen Ready Meals American,miscellaneous foods - frozen,
Frozen Ready Meals Chinese,miscellaneous foods - frozen,
Frozen Ready Meals English,miscellaneous foods - frozen,
Frozen Ready Meals French,miscellaneous foods - frozen,
Frozen Ready Meals Greek,miscellaneous foods - frozen,
Frozen Ready Meals Indian,miscellaneous foods - frozen,
Frozen Ready Meals Italian,miscellaneous foods - frozen,
Frozen Ready Meals Mexican,miscellaneous foods - frozen,
Frozen Ready Meals Oriental,miscellaneous foods - frozen,
Frozen Ready Meals Spanish,miscellaneous foods - frozen,
Frozen Ready Meals Thai,miscellaneous foods - frozen,
Frozen Ready Mexican American,miscellaneous foods - frozen,
Frozen Ready Spanish Chinese,miscellaneous foods - frozen,
Frozen Sausage Meat,sausagemeat - fresh+frozen,
Frozen Sausages Low-Fat,sausages - frozen,
Frozen Sausages Original,sausages - frozen,
Original,sausages - frozen,
Frozen Sa Filo/Vol- Meat Free,cakes+desserts - frozen,
Frozen Savo Pasties Meat Free,cakes+desserts - frozen,
Frozen Savour Slice Meat Free,cakes+desserts - frozen,
Frozen Savoury B Pasties Meat,cakes+desserts - frozen,
Frozen Savoury Bak Slice Meat,cakes+desserts - frozen,
Frozen Savoury Bake Pies Meat,cakes+desserts - frozen,
Frozen Savoury Bakery Pasties,cakes+desserts - frozen,
Frozen Savoury Bakery Pies,cakes+desserts - frozen,
Frozen Savoury Bakery Quiches,cakes+desserts - frozen,
Frozen Savoury Meat Puddings,cakes+desserts - frozen,
Frozen Savoury Sausage Rolls,cakes+desserts - frozen,
Frozen Savoury Slice Pasties,cakes+desserts - frozen,
Frzn Savoury Filo/Vol-Au-Vents,cakes+desserts - frozen,
Frozen Stuffing,stuffing-packet,
Frozen Broad Beans,veg - frozen vegetables,
Frozen Broccoli/Calabrese,veg - frozen vegetables,
Frozen Brussel Sprouts,veg - frozen vegetables,
Frozen Carrots,veg - frozen vegetables,
Frozen Cauliflower,veg - frozen vegetables,
Frozen Green Beans,veg - frozen vegetables,
Frozen Onions,veg - frozen vegetables,
Frozen Other Natural Vegetable,veg - frozen vegetables,
Frozen Peas,veg - frozen vegetables,
Frozen Soya Beans,veg - frozen vegetables,
Frozen Spinach,veg - frozen vegetables,
Frozen Sweetcorn,veg - frozen vegetables,
Frozen Veg/Rice Mixtures,veg - frozen vegetables,
Frozen Vegetab Broccoli+Green,veg - frozen vegetables,
Frozen Vegetab Carrot+Parsnip,veg - frozen vegetables,
Frozen Vegetab Cauliflower Che,veg - frozen vegetables,
Frozen Vegetab Red Hot Chilli,veg - frozen vegetables,
Frozen Vegetab Sticky Texas On,veg - frozen vegetables,
Frozen Vegetab Vegetable+Quino,veg - frozen vegetables,
Frozen Vegetable Butter Beans,veg - frozen vegetables,
Frozen Vegetable Kidney Beans,veg - frozen vegetables,
Frozen Vegetables Broccoli,veg - frozen vegetables,
Frozen Vegetables Mushroom,veg - frozen vegetables,
Frozen Vegetables Non-Barcoded,veg - frozen vegetables,
Frozen Vegetables Other,veg - frozen vegetables,
Frozen Vegetables Quinoa,veg - frozen vegetables,
Frozen Vegetables Turnip,veg - frozen vegetables,
Veg/Rice Mixtures,veg - frozen vegetables,
Frozen Ve Miscellan Vegetarian,vegetarian - frozen meat subs,
Frozen Ve Other Fro Vegetarian,vegetarian - frozen meat subs,
Frozen Ve Vegetable Vegetarian,vegetarian - frozen meat subs,
Frozen Ve Vegetaria Vegetarian,vegetarian - frozen meat subs,
Frozen Veg Other Fro Freeform,vegetarian - frozen meat subs,
Frozen Veg Vegetable Freeform,vegetarian - frozen meat subs,
Frozen Vegemince,vegetarian - frozen meat subs,
Vegetable Sausages,vegetarian - frozen meat subs,
Vegetarian Burger,vegetarian - frozen meat subs,
Berries+Currants,ambient fruit,
Black Seeded Grapes,fruit - grapes,
Black Seedless Grapes,fruit - grapes,
Clementine Easy Peelers,fruit - oranges,
Fruit Apricot,ambient fruit,
Fruit Apricot Apricots Ripe+RT,ambient fruit,
Fruit Avocado Avocado Medium,fruit - tropical fruit,
Fruit Banana Banana Frtrd Vl/F,fruit - bananas,
Fruit Banana Eat Now/Eat Later,fruit - bananas,
Fruit Banana Fairtrade Hm Rpng,fruit - bananas,
Fruit Banana Fairtrade Loose,fruit - bananas,
Fruit Banana Fairtrade PP Std,fruit - bananas,
Fruit Banana Fairtrade Small,fruit - bananas,
Fruit Banana Home Ripening,fruit - bananas,
Fruit Banana Loose,fruit - bananas,
Fruit Banana Other/Specialty,fruit - bananas,
Fruit Banana Prepacked,fruit - bananas,
Fruit Banana Small,fruit - bananas,
Fruit Banana Value/Family,fruit - bananas,
Fruit Berries+Cur Fairtrade Bl,ambient fruit,
Fruit Berries+Cur Mixed Berrie,ambient fruit,
Fruit Berries+Currant Blbrry,ambient fruit,
Fruit Berries+Currant Blckbrry,ambient fruit,
Fruit Berries+Currant Blckcrnt,ambient fruit,
Fruit Berries+Currant Cranbry,ambient fruit,
Fruit Berries+Currant Gsberry,ambient fruit,
Fruit Berries+Currant Lgnbry,ambient fruit,
Fruit Berries+Currant Rdcrnt,ambient fruit,
Fruit Berries+Currant Rspbrry,ambient fruit,
Fruit Berries+Currant Strwbry,ambient fruit,
Fruit Berries+Currants Other,ambient fruit,
Fruit Cherries,ambient fruit,
Fruit Coconut,fruit - tropical fruit,
Fruit Coconut Fairtrade Coconu,fruit - tropical fruit,
Fruit Cooking Apples,fruit - apples,
Fruit Dates,fruit - tropical fruit,
Fruit Dessert App Cooking Appl,fruit - apples,
Fruit Dessert Apples,fruit - apples,
Fruit Dessert Apples Fairtrade,fruit - apples,
Fruit Easy Peeler Other Orange,fruit - oranges,
Fruit Esy Plrs Clementines,fruit - oranges,
Fruit Esy Plrs Fairtrade Other,fruit - oranges,
Fruit Esy Plrs Mandarins,fruit - oranges,
Fruit Esy Plrs Other Citrus,fruit - oranges,
Fruit Esy Plrs Satsumas,fruit - oranges,
Fruit Esy Plrs Tangerine,fruit - oranges,
Fruit Figs,ambient fruit,
Fruit Figs Figs Ripe+RTE,ambient fruit,
Fruit Grape-Mixed Fairtrade Gr,fruit - grapes,
Fruit Grape-Red Fairtrade,fruit - grapes,
Fruit Grape-White Fairtrade,fruit - grapes,
Fruit Grapefrui Fairtrade Grap,fruit -grapefruit/lemons/limes,
Fruit Grapefruit Other,fruit -grapefruit/lemons/limes,
Fruit Grapefruit Pink,fruit -grapefruit/lemons/limes,
Fruit Grapefruit White,fruit -grapefruit/lemons/limes,
Fruit Kiwi,fruit - tropical fruit,
Fruit Kiwi Berries,fruit - tropical fruit,
Fruit Kiwi Frui Kiwi Frt Golde,fruit - tropical fruit,
Fruit Kiwi Frui Kiwi Fruit Rip,fruit - tropical fruit,
Fruit Kiwi Golden,fruit - tropical fruit,
Fruit Kumquats,fruit - tropical fruit,
Fruit Lemon,fruit -grapefruit/lemons/limes,
Fruit Lemon Fairtrade,fruit -grapefruit/lemons/limes,
Fruit Lemon+Lime,fruit -grapefruit/lemons/limes,
Fruit Lime,fruit -grapefruit/lemons/limes,
Fruit Lime Fairtrade Lime,fruit -grapefruit/lemons/limes,
Fruit Lychees,fruit - tropical fruit,
Fruit Lychees Fairtrade,fruit - tropical fruit,
Fruit Mango,fruit - tropical fruit,
Fruit Mango Fairtrade,fruit - tropical fruit,
Fruit Mango Mango Ripe+RTE,fruit - tropical fruit,
Fruit Melons Cantaloupe,fruit - melons,
Fruit Melons Charentais,fruit - melons,
Fruit Melons Galia,fruit - melons,
Fruit Melons Honeydew/Yellow,fruit - melons,
Fruit Melons Other,fruit - melons,
Fruit Melons Piel De Sapo,fruit - melons,
Fruit Melons Water,fruit - melons,
Fruit Melons Water Baby,fruit - melons,
Fruit Mixed Berries,prepared chilled fruit,
Fruit Nectarine Nectarines Whi,fruit - nectarines,
Fruit Nectarine Nectarines Yel,fruit - nectarines,
Fruit Orange Delta,fruit - oranges,
Fruit Orange Fairtrade,fruit - oranges,
Fruit Orange Other,fruit - oranges,
Fruit Other Other Citrus,fruit -grapefruit/lemons/limes,
Fruit Other Soft Fruit,fruit - soft fruit,
Fruit Other Tropical Fruit,fruit - tropical fruit,
Fruit Others,ambient fruit,
Fruit Passion Fru Fairtrade Pa,fruit - tropical fruit,
Fruit Passion Fruit,fruit - tropical fruit,
Fruit Paw-Paws,fruit - tropical fruit,
Fruit Paw-Paws Paw-Paws Ripe+R,fruit - tropical fruit,
Fruit Peaches Peaches White,fruit - peaches,
Fruit Peaches Peaches White Ri,fruit - peaches,
Fruit Peaches Peaches Yellow,fruit - peaches,
Fruit Peaches Peaches Yellow R,fruit - peaches,
Fruit Pears,fruit - pears,
Fruit Pears Fairtrade,fruit - pears,
Fruit Pears Pears Ripe+Rdy,fruit - pears,
Fruit Persimmon F Persimmon Fr,ambient fruit,
Fruit Persimmon Fruit,ambient fruit,
Fruit Physalis,fruit - tropical fruit,
Fruit Pineapple Baby,fruit - tropical fruit,
Fruit Pineapple Fairtrade,fruit - tropical fruit,
Fruit Pineapple Other,fruit - tropical fruit,
Fruit Pineberries,fruit - tropical fruit,
Fruit Plums Angelino,fruit - plums,
Fruit Plums Fairtrade,fruit - plums,
Fruit Plums Greengages,fruit - plums,
Fruit Plums Greengages Ripe+Rd,fruit - plums,
Fruit Plums Plums Red,fruit - plums,
Fruit Plums Plums Red Ripe+Rdy,fruit - plums,
Fruit Plums Plums Yellow,fruit - plums,
Fruit Plums Plums Yellow Ripe+,fruit - plums,
Fruit Plums Santa Rosa,fruit - plums,
Fruit Pomegranate Pomegranates,fruit - tropical fruit,
Fruit Pomegranates,fruit - tropical fruit,
Fruit Rhubarb,ambient fruit,
Fruit Sharon Frui Sharon Fruit,ambient fruit,
Fruit Sharon Fruit,ambient fruit,
Fruit Star Fruit,fruit - tropical fruit,
Fruit Ugli Fruit,fruit - tropical fruit,
Grape-Red,fruit - grapes,
Mandarin Easy Peelers,fruit - grapes,
Mixed Pack Seeded Grapes,fruit - grapes,
Mixed Pack Seedless Grapes,fruit - grapes,
Nectarines,fruit - nectarines,
Red Seeded Grapes,fruit - grapes,
Red Seedless Grapes,fruit - grapes,
White Seeded Grapes,fruit - grapes,
White Seedless Grape,fruit - grapes,
Fruit Filling,fruit pie filling-ambient,
Furniture Polish,,
Low Calorie Ginger Ale,soft drinks-crbntd flvrs bttls,
Standard Ginger Ale,soft drinks-crbntd flvrs bttls,
Gum Confectionery Bubble Gum,,
Gum Confectionery Chewing Gum,,
Blachs/Lghtnrs/Strk Kts Hr Clr,,
Hair Colour Restorers,,
Permanent Hair Colourant,,
Semi-Permanent Hair Colourants,,
Sprays Hair Colourants,,
Temporary Hair Rinses,,
Tone On Hair Colourants,,
Hair Condition Dry Conditioner,,
Hair Condition Non Barcoded Pr,,
Hair Conditioners Intensive,,
Hair Conditioners Oil,,
Hair Conditioners Serum,,
Hair Conditioners Standard,,
Hair Styling Non Barcoded Prod,,
Hair Styling Setting Gels,,
Hair Styling Setting Sprays,,
Hair Styling Styling Lotions /,,
Hair Styling Styling Mousses,,
Hair Styling Waxes / Creams,,
Hairsprays 24Hr Body Amplifix,,
Hairsprays Texture Blaster,,
Pump Action Hairsprays,,
Standard Hairsprays,,
Hand Wash Products,,
Creme Hayfever Remedies,,
Hayfever Allergy Drops,,
Hayfever Other Remedies,,
Hayfever Remed Liquid Capsules,,
Hayfever Remedies Balm,,
Hayfever Remedies Capsules,,
Hayfever Remedies Lozenges,,
Hayfever Remedies Syrup,,
Hayfever Remedies Tablet,,
Hayfever Remedy Drops,,
Nasal Spray Hayfever Remedies,,
Cookies,biscuits - plain+savoury,
Health Bisc Bourbon Creams,biscuits - chocolate coated,
Health Bisc Choc Digestives,biscuits - chocolate coated,
Health Bisc Chocolate Mallows,biscuits - sweet,
Health Bisc Coconut/Nice,biscuits - plain+savoury,
Health Bisc Cookies,biscuits - plain+savoury,
Health Bisc Custard Creams,biscuits - chocolate coated,
Health Bisc Digestives,biscuits - chocolate coated,
Health Bisc Fig Rolls,biscuits - plain+savoury,
Health Bisc Fruit Shortcake,biscuits - plain+savoury,
Health Bisc Fully Coated,biscuits - chocolate coated,
Health Bisc Ginger,biscuits - plain+savoury,
Health Bisc Half Coated,biscuits - chocolate coated,
Health Bisc Lunchbox,biscuits - plain+savoury,
Health Bisc Oat,biscuits - plain+savoury,
Health Bisc Oth Confectionery,biscuits - plain+savoury,
Health Bisc Other Creams,biscuits - plain+savoury,
Health Bisc Packet Wafers,biscuits - sweet,
Health Bisc Rich Tea,biscuits - plain+savoury,
Health Bisc Shortbread,biscuits - plain+savoury,
Health Bisc Shortcake,biscuits - plain+savoury,
Health Bisc Uncoated Mallows,biscuits - sweet,
Health Biscuits Oth Everyday,biscuits - sweet,
Healthier Bisc Breakfast Biscu,biscuits - sweet,
Healthier Bisc Chocolate Wafer,biscuits - sweet,
Healthier Bisc Morning Coffee,biscuits - sweet,
Healthier Bisc Uncoated Countl,biscuits - sweet,
Healthier Biscu Chocolate Oat,biscuits - sweet,
Healthier Biscuit Jaffa Cakes,biscuits - sweet,
Healthier Biscuit Other Fruit,biscuits - sweet,
Healthier Biscuit Other Sweet,biscuits - sweet,
Healthier Biscuits Chocolate,biscuits - chocolate bisc bars,
Healthier Biscuits Dips,biscuits - sweet,
Healthier Biscuits Jam,biscuits - sweet,
Healthier Biscuits Malted,biscuits - sweet,
Herbal Tea Decaffeinated,tea-fruit & herbal bags,
Herbal Tea Fruit+Herbal,tea-fruit & herbal bags,
Herbal Tea Green Bags,tea-fruit & herbal bags,
Herbal Tea Instant,tea-fruit & herbal bags,
Herbal Tea Loose,tea-fruit & herbal bags,
Herbal Tea Ordinary Bags,tea-fruit & herbal bags,
Herbal Tea Organic Bags,tea-fruit & herbal bags,
Herbal Tea Speciality Bags,tea-fruit & herbal bags,
Herbs+Spices,herbs and spices,
Herbs+Spices Herbs,herbs and spices,
Herbs+Spices Pepper,herbs and spices,
Herbs+Spices Pepper+Salt,herbs and spices,
Herbs+Spices Seasoning,herbs and spices,
Herbs+Spices Spices,herbs and spices,
Home Baking Almonds,home baking,
Home Baking Baking Fruits,home baking,
Home Baking Cake Coverings,home baking,
Home Baking Cherries+Peel,home baking,
Home Baking Snacking Fruit+Nut,home baking,
Home Baking Snacking Fruits,home baking,
Other Baking Ingredients,home baking,
Home Perms,,
Honey,honey,
Drain,,
Household Cleaner Non-Barcoded,,
Household Cleaners,,
Hshld Clnrs Drain,,
Hshld Clnrs Fridge/Freezer,,
Hshld Clnrs Hob,,
Hshld Clnrs Metal,,
Hshld Clnrs Microwave/Fridge,,
Hshld Clnrs Oven,,
Limescale Removers,,
Liquid Scourers,,
Scouring Powders,,
Window Cleaners,,
Household Food Cooking Liners,,
Household Food Poaching Bags,,
Household Food Wr Cheese Bags,,
Household Food Wra Steam Bags,,
Household Food Wra Toast Bags,,
Household Food Wrap Foil Bags,,
Hshld Food Greaseproof Paper,,
Hshld Food Ice-Cube Bags,,
Hshld Food Roasting Bags,,
Hshld Food Wraps BBQ Bags,,
Hshld Food Wraps Bags,,
Hshld Food Wraps Baking Paper,,
Hshld Food Wraps Cling Film,,
Hshld Food Wraps Foil,,
Aerosol,,
Household Aerosol Insecticides,,
Household Insec Trigger Spray,,
Hshld Insecticides Gel,,
Insecticide Pens,,
Insecticide Traps,,
Liquid Insecticides,,
Other Insecticides,,
Powder Insecticides,,
Strips Insecticides,,
Ice Cream Cone,ice cream tubs+handheld mltpck,
Incontinence Products,,
Extra Strngth Indgstn Tblts,,
Extra Strngth Lqd Indgstn,,
Fruit Indgstion Remedy Tablet,,
Indgstn Remedy Caplets,,
Indgstn Remedy Capsule,,
Indgstn Remedy Gel Capsules,,
Indgstn Remedy Tablets,,
Liquid Indigestion Remedies,,
Liquid Indigestion Suspension,,
